;papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
186;ETER3;ON;ETERNIT ON;Construção e Engenharia;9,21;24/08/2023;8,77;14,60;2.585.370;568.966.000;645.214.000;30/06/2023;61777000;1.21;7.28;1.27;0.82;11.24;5.51;27.6;0.48;8.7;0.47;6.6;1.55;8.5;4.91;9.5;4.2;11.3;4.79;2.36;6.25;27.4;1.214.760.000;49.653.000;636.387.000;125.901.000;76.248.000;694.083.000;78.162.000;1.133.000
187;EUCA3;ON;EUCATEX ON;Madeira e Papel;16,63;24/08/2023;9,24;18,80;53.611;1.540.250.000;2.090.590.000;30/06/2023;92619000;-1.19;5.94;2.80;0.72;23.09;3.90;31.8;0.58;15.0;0.39;9.8;2.85;10.1;-4.53;11.2;4.3;12.1;3.37;1.61;5.29;19.8;3.910.870.000;133.270.000;1.432.100.000;683.605.000;550.335.000;2.138.630.000;259.356.000;55.464.000
188;EUCA4;PN;EUCATEX PN;Madeira e Papel;12,50;24/08/2023;6,08;13,25;434.924;1.157.740.000;1.708.070.000;30/06/2023;92619000;-1.19;4.46;2.80;0.54;23.09;2.93;31.8;0.44;15.0;0.30;9.8;2.14;10.1;-3.40;11.2;6.3;12.1;2.75;1.61;4.32;19.8;3.910.870.000;133.270.000;1.432.100.000;683.605.000;550.335.000;2.138.630.000;259.356.000;55.464.000
189;EVEN3;ON NM;Even ON NM;Construção Civil;6,75;24/08/2023;4,31;8,03;6.942.990;1.417.500.000;1.409.740.000;30/06/2023;210000000;-2.46;9.98;0.68;0.70;9.63;6.08;21.5;0.55;9.1;0.21;8.4;0.39;3.4;0.97;4.0;2.2;7.0;5.81;2.92;6.05;10.3;6.874.000.000;953.088.000;5.474.620.000;945.324.000;-7.763.970;2.021.760.000;142.008.000;56.060.000
190;EZTC3;ON NM;EZTec ON NM;Construção Civil;24,57;24/08/2023;11,80;24,83;50.294.800;5.429.700.000;5.331.440.000;30/06/2023;220989000;-1.05;21.34;1.15;1.19;20.71;58.09;31.1;5.00;8.6;0.95;24.4;2.89;1.6;4.29;1.9;1.1;5.6;47.18;5.14;57.04;16.3;5.708.400.000;781.417.000;2.329.850.000;683.156.000;-98.261.100;4.577.180.000;254.495.000;75.333.000
191;FESA3;ON;FERBASA ON;Siderurgia e Metalurgia;61,93;23/08/2023;50,42;64,32;1.915;5.469.660.000;4.755.080.000;30/06/2023;88320000;0.00;8.02;7.73;1.70;36.46;7.19;35.1;1.94;26.9;1.32;24.2;4.06;18.4;6.37;25.6;5.5;21.2;4.97;4.20;6.25;25.2;4.131.530.000;1.031.620.000;1.768.900.000;317.049.000;-714.573.000;3.220.380.000;682.415.000;121.717.000
192;FESA4;PN;FERBASA PN;Siderurgia e Metalurgia;45,02;24/08/2023;42,94;60,38;9.726.790;3.976.170.000;3.261.590.000;30/06/2023;88320000;-1.40;5.83;7.73;1.23;36.46;5.22;35.1;1.41;26.9;0.96;24.2;2.95;18.4;4.63;25.6;8.3;21.2;3.41;4.20;4.29;25.2;4.131.530.000;1.031.620.000;1.768.900.000;317.049.000;-714.573.000;3.220.380.000;682.415.000;121.717.000
193;FHER3;ON NM;Fer Heringer ON NM;Químicos;12,29;24/08/2023;12,29;18,05;625.831;661.903.000;625.128.000;30/06/2023;53857000;0.00;-1.47;-8.38;6.51;1.89;-1.60;-1.7;0.12;-7.4;0.25;-8.0;1.27;-15.4;-1.12;-27.7;0.0;-443.9;-1.67;1.35;-1.51;38.0;2.679.220.000;67.927.000;1.988.680.000;31.152.000;-36.775.000;101.642.000;-451.143.000;-135.338.000
194;FIQE3;ON NM;UNIFIQUE ON NM;Telecomunicações;3,93;24/08/2023;2,89;4,61;1.039.860;1.422.850.000;1.315.530.000;30/06/2023;362050000;-1.75;12.00;0.33;1.35;2.91;7.94;45.0;1.81;22.8;0.71;15.1;7.31;9.0;-4.16;11.8;3.2;11.3;3.51;1.48;7.34;37.0;1.998.070.000;443.988.000;602.957.000;336.663.000;-107.325.000;1.053.420.000;118.577.000;28.898.000
195;FLRY3;ON NM;FLEURY ON NM;Serv.Méd.Hospit. Análises e Diagnósticos;15,23;24/08/2023;13,25;18,47;46.171.000;8.333.640.000;11.638.700.000;30/06/2023;547186000;-1.49;28.23;0.54;1.64;9.31;11.33;27.1;1.62;14.3;0.72;5.7;11.18;6.4;-2.27;7.3;1.3;5.8;9.19;1.37;15.83;18.8;11.510.000.000;910.644.000;2.737.580.000;4.215.700.000;3.305.060.000;5.095.380.000;295.237.000;74.427.000
196;FRAS3;ON;FRAS-LE S.A. ON;Material de Transporte;14,10;24/08/2023;8,71;14,12;4.586.000;3.807.230.000;3.687.020.000;30/06/2023;270016000;-0.14;12.88;1.09;2.01;7.02;7.00;32.9;1.14;16.3;0.98;8.9;2.65;14.0;11.58;21.7;3.0;15.6;5.52;2.64;6.78;30.7;3.893.070.000;1.017.680.000;2.310.070.000;897.468.000;-120.207.000;1.895.920.000;295.532.000;96.582.000
197;FRIO3;ON NM;Metalfrio ON NM;Máquinas e Equipamentos;50,52;14/08/2023;20,00;56,00;3.199;207.486.000;1.562.670.000;30/06/2023;4107000;0.00;-1.97;-25.59;-0.50;-101.48;2.70;16.6;0.11;4.1;0.12;-4.9;-0.35;4.5;-0.25;6.3;0.0;25.2;11.81;0.68;20.32;11.1;1.722.870.000;150.126.000;1.244.520.000;1.505.310.000;1.355.180.000;-416.793.000;-105.101.000;21.025.000
198;FRTA3;ON NM;POMIFRUTAS ON NM;Agropecuária;2,38;24/08/2023;2,13;3,90;39.003;4.887.580;68.380.600;30/06/2023;2053610;0.42;-0.67;-3.54;-0.07;-35.41;-1.15;20.7;0.66;-57.4;0.16;-98.0;-0.05;-13.6;-0.05;-18.5;0.0;10.0;-17.47;0.04;-16.04;01.2;31.432.000;278.000;3.852.000;63.771.000;63.493.000;-72.724.000;-7.277.000;-1.759.000
199;GFSA3;ON;GAFISA ON;Construção Civil;5,19;24/08/2023;4,94;30,70;21.742.700;328.304.000;1.956.160.000;30/06/2023;63257000;-1.70;-1.84;-2.81;0.18;28.09;-3.97;7.8;0.26;-6.6;0.06;-14.2;0.15;-1.5;1.74;-1.6;0.0;-10.0;-39.20;2.32;-23.66;24.6;5.465.380.000;328.631.000;3.876.740.000;1.956.490.000;1.627.860.000;1.776.580.000;-178.033.000;-90.963.000
200;GGBR3;ON N1;GERDAU S.A. ON N1;Siderurgia e Metalurgia;23,16;24/08/2023;16,00;25,88;1.213.970;40.693.700.000;47.204.300.000;30/06/2023;1757070000;-1.82;4.26;5.44;0.83;27.87;3.31;19.1;0.53;16.1;0.55;12.6;2.03;16.7;7.17;19.4;14.0;19.5;3.08;2.94;3.84;21.4;73.795.500.000;4.184.640.000;30.316.100.000;10.695.200.000;6.510.600.000;48.976.900.000;9.560.300.000;2.135.910.000
201;GGBR4;PN N1;GERDAU S.A. PN N1;Siderurgia e Metalurgia;24,82;24/08/2023;19,37;30,58;267.543.000;43.610.400.000;50.121.000.000;30/06/2023;1757070000;-1.70;4.56;5.44;0.89;27.87;3.55;19.1;0.57;16.1;0.59;12.6;2.18;16.7;7.68;19.4;13.0;19.5;3.28;2.94;4.08;21.4;73.795.500.000;4.184.640.000;30.316.100.000;10.695.200.000;6.510.600.000;48.976.900.000;9.560.300.000;2.135.910.000
202;GGPS3;ON NM;GPS ON NM;Serviços Diversos;18,57;24/08/2023;10,32;18,62;37.281.600;12.482.200.000;13.054.300.000;30/06/2023;672170000;-0.27;21.86;0.85;4.44;4.18;11.83;17.3;1.24;10.5;1.34;5.7;3.76;11.3;-10.76;15.8;1.4;20.3;10.41;2.63;12.37;27.4;9.338.150.000;2.598.320.000;5.363.790.000;3.170.470.000;572.146.000;2.811.770.000;571.081.000;128.727.000
203;GMAT3;ON NM;GRUPO MATEUS ON NM;Comércio e Distribuição;7,33;24/08/2023;5,08;8,28;37.766.000;16.194.500.000;18.293.800.000;30/06/2023;2209350000;-1.21;14.45;0.51;2.03;3.61;12.87;21.6;0.67;5.2;1.13;4.7;2.68;8.8;5.84;11.6;0.0;14.0;11.28;2.98;14.54;30.0;14.378.100.000;1.355.790.000;9.077.480.000;3.455.080.000;2.099.290.000;7.982.170.000;1.121.090.000;289.844.000
204;GOAU3;ON N1;METALÚRGICA GERDAU ON N1;Siderurgia e Metalurgia;11,55;24/08/2023;8,58;13,04;646.653;11.940.900.000;17.488.500.000;30/06/2023;1033840000;-1.53;3.73;3.10;0.69;16.83;0.97;19.1;0.16;16.1;0.16;12.6;0.57;16.4;1.79;19.3;10.0;18.4;1.14;3.03;1.42;21.4;74.835.400.000;5.147.610.000;31.347.100.000;10.695.200.000;5.547.640.000;17.401.700.000;3.200.950.000;705.125.000
205;GOAU4;PN N1;METALÚRGICA GERDAU PN N1;Siderurgia e Metalurgia;11,47;24/08/2023;9,01;13,96;71.051.700;11.858.200.000;17.405.800.000;30/06/2023;1033840000;-2.38;3.70;3.10;0.68;16.83;0.97;19.1;0.16;16.1;0.16;12.6;0.56;16.4;1.78;19.3;10.1;18.4;1.14;3.03;1.42;21.4;74.835.400.000;5.147.610.000;31.347.100.000;10.695.200.000;5.547.640.000;17.401.700.000;3.200.950.000;705.125.000
206;GOLL4;PN;GOL LINHAS AEREAS INTELIGENTES SA PN;Transporte;7,52;24/08/2023;5,06;13,19;143.539.000;3.148.920.000;14.729.200.000;30/06/2023;418739000;-4.57;-22.15;-0.34;-0.15;-48.75;2.08;25.7;0.18;8.5;0.19;-0.8;-0.29;9.2;-0.09;11.2;0.0;0.7;4.66;0.21;9.71;7.7;16.447.000.000;672.410.000;2.940.780.000;12.252.700.000;11.580.300.000;-20.415.300.000;-142.145.000;556.289.000
207;GPIV33;DR3;GP INVESTMENTS, LTD DR3;Serviços Financeiros Diversos;3,11;24/08/2023;2,06;3,88;77.386;246.342.000;623.463.000;30/06/2023;79209500;-3.12;-0.62;-5.04;0.23;13.60;-0.77;100.0;-1.14;148.1;0.08;188.8;-0.77;-10.1;-0.29;-11.8;0.0;-37.0;-1.96;0.60;-1.96;0;3.156.390.000;444.668.000;476.373.000;821.789.000;377.121.000;1.076.900.000;-398.881.000;-12.431.000
208;GRND3;ON;GRENDENE SA ON;Tecidos, Vestuário e Calçados;7,24;24/08/2023;4,96;7,68;9.920.040;6.531.640.000;5.868.660.000;30/06/2023;902160000;-0.82;11.72;0.62;1.94;3.74;19.81;42.3;2.65;13.4;1.76;22.6;3.32;8.9;3.38;11.4;19.8;16.5;13.86;7.66;17.80;6.8;3.707.920.000;752.337.000;2.263.740.000;89.361.000;-662.976.000;3.373.910.000;557.211.000;57.246.000
209;GSHP3;ON NM;Generalshopp ON NM;Exploração de Imóveis;15,05;14/08/2023;14,00;27,80;181;29.028.000;1.693.610.000;30/06/2023;1928770;0.00;-1.56;-9.64;-0.04;-392.36;0.65;68.2;0.19;28.9;0.02;-12.1;-0.44;2.9;-0.01;3.2;0.0;2.5;36.22;0.78;38.03;0.3;1.522.370.000;106.310.000;232.491.000;1.770.890.000;1.664.580.000;-756.780.000;-18.594.000;60.299.000
210;GUAR3;ON;GUARARAPES CONFECÇÕES ON;Comércio;7,13;24/08/2023;3,72;10,73;14.069.500;3.559.300.000;5.265.450.000;30/06/2023;499200000;0.00;-40.66;-0.18;0.70;10.14;13.28;58.6;0.42;3.1;0.25;-1.0;0.99;1.9;1894.73;2.4;0.3;-1.7;5.97;1.65;19.64;4.8;14.173.600.000;2.130.500.000;9.113.290.000;3.836.660.000;1.706.150.000;5.062.220.000;-87.548.000;-17.616.000
211;HAGA3;ON;HAGA ON;Construção e Engenharia;2,93;24/08/2023;1,71;4,21;49.468;34.867.000;16.397.700;30/06/2023;11900000;2.45;4.56;0.64;-0.63;-4.66;-43.90;27.0;1.18;-2.7;0.59;25.8;1.45;-1.3;-0.54;-4.3;0.0;-13.8;31.32;1.93;-20.65;8.7;59.036.300;39.223.400;50.029.100;20.754.100;-18.469.300;-55.453.600;7.639.330;1.038.550
212;HAGA4;ON;HAGA ON;Construção e Engenharia;1,52;24/08/2023;0,89;1,52;44.532;18.088.000;-381.298;30/06/2023;11900000;0.66;2.37;0.64;-0.33;-4.66;-22.77;27.0;0.61;-2.7;0.31;25.8;0.75;-1.3;-0.28;-4.3;0.0;-13.8;-0.73;1.93;0.48;8.7;59.036.300;39.223.400;50.029.100;20.754.100;-18.469.300;-55.453.600;7.639.330;1.038.550
213;HAPV3;ON NM;HAPVIDA ON NM;Serv.Méd.Hospit. Análises e Diagnósticos;4,69;24/08/2023;1,94;8,35;359.962.000;35.360.100.000;41.208.500.000;30/06/2023;7539460000;0.00;-45.07;-0.10;0.72;6.54;-86.44;24.0;1.34;-1.6;0.47;-3.0;28.98;-0.5;-2.14;-0.6;0.0;-1.6;21.38;1.15;-100.74;51.6;75.034.400.000;5.735.710.000;9.179.330.000;11.584.100.000;5.848.370.000;49.333.000.000;-784.564.000;-160.871.000
214;HBOR3;ON;Helbor ON;Construção Civil;3,22;24/08/2023;1,82;4,41;3.261.120;431.000.000;2.073.650.000;30/06/2023;133851000;-3.59;10.24;0.31;0.31;10.35;4.61;27.8;0.40;8.6;0.08;11.0;0.16;1.7;0.96;1.9;2.8;3.0;17.00;3.62;22.18;01.7;5.512.860.000;427.020.000;3.731.740.000;2.069.670.000;1.642.650.000;1.385.800.000;42.081.000;7.072.000
215;HBRE3;ON NM;HBR REALTY ON NM;Exploração de Imóveis;5,80;24/08/2023;3,65;6,67;4.683.490;598.496.000;1.538.670.000;30/06/2023;103189000;-2.03;9.40;0.62;0.31;18.48;2.29;84.4;4.03;176.2;0.14;85.5;12.57;6.1;-0.40;6.4;0.0;3.3;5.85;1.17;5.88;39.6;4.306.720.000;227.635.000;335.952.000;1.167.800.000;940.169.000;1.906.870.000;63.692.000;-10.773.000
216;HBSA3;ON NM;HIDROVIAS ON NM;Transporte;4,22;24/08/2023;1,73;4,38;38.713.000;3.208.810.000;6.781.200.000;30/06/2023;760383000;-3.65;43.08;0.10;2.15;1.96;7.63;38.0;1.63;21.3;0.52;3.8;4.68;6.8;-0.93;7.8;0.0;5.0;8.71;2.13;16.11;9.3;6.225.890.000;726.150.000;1.293.810.000;4.298.540.000;3.572.390.000;1.490.240.000;74.492.000;117.863.000
217;HBTS5;PNA;CIA HABITASUL PNA;Exploração de Imóveis;52,51;16/08/2023;23,01;56,70;10.321;479.610.000;635.258.000;30/06/2023;9133690;0.00;4.01;13.11;0.84;62.76;20.87;89.6;4.76;22.8;0.33;118.8;-9.38;1.6;-0.69;1.7;4.6;20.9;25.93;0.77;27.65;49.1;1.444.170.000;90.881.000;175.516.000;246.529.000;155.648.000;573.238.000;119.739.000;69.479.000
218;HETA4;PN;HERCULES S/A PN;Utilidades Domésticas;6,40;21/08/2023;3,43;7,47;4.799;3.264.000;327.846.000;30/06/2023;510000;0.00;0.02;403.24;-0.01;-689.01;1.48;100.0;0.98;66.2;0.24;6168.4;-2.47;16.0;-0.01;16.2;0.0;-58.5;148.62;0.73;148.62;44.2;13.788.000;0;3.604.000;324.582.000;324.582.000;-351.396.000;205.653.000;-611.000
219;HOOT4;PN;HOTEIS OTHON S.A. PN;Hoteis e Restaurantes;2,20;24/08/2023;1,01;2,85;21.410;40.418.400;30.185.400;30/06/2023;18372000;-2.65;0.29;7.62;-0.19;-11.55;0.25;69.6;0.32;126.3;0.08;109.2;-0.13;31.9;-0.06;33.5;0.0;-66.0;0.18;0.13;0.19;15.8;508.121.000;11.238.000;45.968.000;1.005.000;-10.233.000;-212.115.000;140.035.000;-16.668.000
220;HYPE3;ON;HYPERA ON;Comércio e Distribuição;40,13;24/08/2023;35,61;49,90;113.023.000;25.419.200.000;33.106.000.000;30/06/2023;633421000;-1.86;14.65;2.74;2.30;17.44;9.71;63.2;3.14;32.4;1.07;21.5;6.50;11.0;-5.35;12.3;3.1;15.7;11.75;1.96;12.65;27.0;23.810.000.000;2.139.490.000;7.998.840.000;9.826.290.000;7.686.800.000;11.048.000.000;1.734.720.000;503.038.000
221;IFCM3;ON NM;INFRACOMM ON NM;Programas e Serviços;2,13;24/08/2023;0,96;6,32;14.442.000;825.025.000;1.347.170.000;30/06/2023;387336000;6.50;-2.98;-0.71;0.58;3.66;-11.24;43.0;0.83;-7.4;0.25;-27.9;33.47;-2.2;-0.85;-2.8;0.0;-19.5;15.81;1.03;-18.35;44.5;3.309.020.000;225.579.000;926.787.000;747.727.000;522.148.000;1.416.870.000;-276.639.000;-52.375.000
222;INEP3;ON;INEPAR S/A ON;Máquinas e Equipamentos;4,38;24/08/2023;3,85;9,40;684.320;190.088.000;1.104.610.000;30/06/2023;43399100;4.78;-0.50;-8.71;-0.11;-40.94;-3.47;-84.5;21.18;-610.7;0.15;-4033.0;-0.15;-4.2;-0.06;-4.5;0.0;21.3;-22.42;0.08;-20.16;-19.3;1.290.960.000;224.000;109.211.000;914.743.000;914.519.000;-1.776.680.000;-378.159.000;-74.277.000
223;INEP4;PN;INEPAR S/A PN;Máquinas e Equipamentos;3,38;24/08/2023;3,08;8,60;272.278;146.689.000;1.061.210.000;30/06/2023;43399100;4.00;-0.39;-8.71;-0.08;-40.94;-2.68;-84.5;16.35;-610.7;0.11;-4033.0;-0.12;-4.2;-0.05;-4.5;0.0;21.3;-21.54;0.08;-19.36;-19.3;1.290.960.000;224.000;109.211.000;914.743.000;914.519.000;-1.776.680.000;-378.159.000;-74.277.000
224;INTB3;ON NM;INTELBRAS ON NM;Computadores e Equipamentos;23,37;24/08/2023;21,97;35,80;38.265.400;7.656.270.000;7.318.560.000;30/06/2023;327611000;0.17;14.35;1.63;3.17;7.36;14.88;30.5;1.76;11.8;1.61;12.3;3.54;10.8;6.39;19.7;0.7;22.1;12.39;2.59;14.23;26.3;4.755.360.000;1.318.140.000;3.523.680.000;980.433.000;-337.710.000;2.412.060.000;533.455.000;117.618.000
225;IRBR3;ON NM;IRBBRASIL RE ON NM;Previdência e Seguros;45,02;24/08/2023;18,45;61,80;136.489.000;3.703.480.000;-;30/06/2023;82263000;2.02;-11.99;-3.75;0.90;50.30;-3.43;1.2;0.55;-16.0;0.18;-4.6;0;-5.2;0;0;0.0;-7.5;0;0;0;0;20.641.900.000;0;0;0;0;4.137.420.000;-308.868.000;20.085.000
226;ITSA3;ON N1;ITAÚSA ON N1;Intermediários Financeiros;9,54;24/08/2023;7,81;9,99;1.650.720;92.551.400.000;97.551.500.000;30/06/2023;9701410000;-0.63;6.97;1.37;1.20;7.92;83.83;34.5;11.85;14.1;0.90;175.5;21.17;1.1;-11.01;1.2;6.2;17.3;46.48;1.49;88.36;15.7;102.327.000.000;0;0;0;0;5.000.000.000;1.104.000.000;250.000.000
227;ITSA4;PN N1;ITAÚSA PN N1;Intermediários Financeiros;9,44;24/08/2023;7,54;9,79;211.202.000;91.581.300.000;96.581.300.000;30/06/2023;9701410000;-1.26;6.90;1.37;1.19;7.92;82.95;34.5;11.73;14.1;0.89;175.5;20.95;1.1;-10.90;1.2;6.3;17.3;46.01;1.49;87.48;15.7;102.327.000.000;0;0;0;0;5.000.000.000;1.104.000.000;250.000.000
228;ITUB3;ON N1;ITAUUNIBANCO ON N1;Intermediários Financeiros;23,40;24/08/2023;19,35;25,28;16.643.300;229.417.000.000;-;30/06/2023;9804140000;-1.35;7.26;3.22;1.34;17.40;0;0;0;0;0;0.0;0;0.0;0;0;5.2;18.5;0;0;0;12.4;396.343.000.000;0;0;0;0;170.577.000.000;31.598.000.000;8.592.000.000
229;ITUB4;PN N1;ITAUUNIBANCO PN N1;Intermediários Financeiros;27,29;24/08/2023;22,70;29,89;748.254.000;267.555.000.000;-;30/06/2023;9804140000;-1.16;8.47;3.22;1.57;17.40;0;0;0;0;0;0.0;0;0.0;0;0;4.5;18.5;0;0;0;12.4;396.343.000.000;0;0;0;0;170.577.000.000;31.598.000.000;8.592.000.000
230;JALL3;ON NM;JALLESMACHAD ON NM;Alimentos Processados;7,80;24/08/2023;6,21;8,41;7.990.080;2.298.640.000;4.891.890.000;30/06/2023;294697000;4.14;3.70;2.11;1.16;6.74;12.48;24.6;1.34;10.8;0.36;36.4;1.75;2.9;-1.07;3.5;5.7;31.3;5.88;2.53;26.55;16.4;6.302.690.000;869.610.000;2.167.240.000;3.462.860.000;2.593.250.000;1.986.740.000;621.786.000;49.492.000
231;JBSS3;ON NM;JBS ON NM;Alimentos Processados;18,58;24/08/2023;15,28;27,95;210.141.000;41.212.600.000;121.463.000.000;30/06/2023;2218120000;-0.38;8.87;2.10;0.97;19.10;-0.82;-4.1;0.11;-13.7;0.21;1.3;1.91;-25.4;-0.51;-32.1;10.8;11.0;-3.04;1.43;-2.41;19.4;198.343.000.000;13.548.700.000;72.247.700.000;93.799.000.000;80.250.300.000;42.355.300.000;4.647.070.000;-263.624.000
232;JHSF3;ON NM;JHSF Part ON NM;Construção Civil;5,02;24/08/2023;3,34;7,20;15.858.700;3.410.230.000;5.799.730.000;30/06/2023;679329000;0.60;8.00;0.63;0.68;7.41;5.83;56.0;2.04;34.9;0.32;26.3;1.49;5.5;-1.67;5.9;8.5;8.5;9.01;3.42;9.91;37.2;10.661.400.000;703.406.000;3.229.380.000;3.092.910.000;2.389.510.000;5.036.340.000;426.027.000;112.696.000
